,rating,submission_time,review_text,product_name,brand_name,rule_patterns_sentiment,dominant_topic
3785,1,2023-03-09,"I used this product for about 2 weeks, 2 times a week. I was excited bc I love Innisfree but this product broke me out after every use. Gave me little whiteheads all over my nose!",Volcanic AHA Pore Clearing Clay Mask,innisfree,Positive,
3786,5,2023-03-09,"after using this product, my skin felt smooth and i glowed a bit? my pores shrinked and i recommend!!",Volcanic AHA Pore Clearing Clay Mask,innisfree,Positive,
3787,1,2023-03-07,Tried this mask twice and noticed a growing breakout of closed comedones; felt that this accelerated a fungal acne breakout as well. Still trying to get my skin back to normal after this :(,Volcanic AHA Pore Clearing Clay Mask,innisfree,Negative,0.0
3788,5,2023-03-07,Just got it and tried it the first day! 5 starts because I love how smooth it is to put on. Have a subtle but nice scent to it. Runs down a little when you’re washing it off but nothing too serious. Overall a really great mask for some self-care time :),Volcanic AHA Pore Clearing Clay Mask,innisfree,Positive,
3789,4,2023-03-06,I liked this mask but I honestly didn’t see a huge difference. I’ve been using it for about 2 weeks now but it does feel very nice. It dries down pretty quickly and it’s easy to remove.,Volcanic AHA Pore Clearing Clay Mask,innisfree,Positive,
3790,5,2023-03-05,I love this mask. Probably my favorite clay mask I’ve used. The texture is WONDERFUL and it feels so soothing!,Volcanic AHA Pore Clearing Clay Mask,innisfree,Positive,
3791,5,2023-03-05,"I’ve tried so many things— pore strips, face washes and snail mucin. EVERYTHING possible for pores. My face would be fine but I’d always have sebum or black heads on my nose. This mask showed a difference within one use. Like a noticeable difference. Amazing mask!!",Volcanic AHA Pore Clearing Clay Mask,innisfree,Positive,
3792,2,2023-03-04,"I wanted to love this because it is so expensive, but it left a film  on my face and just felt sticky and oily and gross. Not for me",Argan Infinity Cream Intensive Creamy Oil,Josie Maran,Neutral,1.0
3793,4,2023-03-18,"Super nice and neutral smell, feels great on my face.",Exfoliating Face Scrub,CLINIQUE,Positive,
3794,1,2023-03-04,For the second time I received this product from Sephora in an unusable state. The contents were solidified in the tube and no amount of muscle could get anything but a sliver of concrete out.,Exfoliating Face Scrub,CLINIQUE,Positive,
3795,5,2023-03-10,Good sunscreen for under makeup or alone.  Only use a bit or it makes my skin oilier faster.  It doesn’t clog my pores but burrs them slightly.  I would recommend this to anyone needing light sunscreen.,Urban Environment Fresh-Moisture Sunscreen Broad-Spectrum SPF 42,Shiseido,Positive,
3796,3,2023-03-20,This is my 2nd bottle and I was so disappointed about this. The 1st bottle was fine but this one has a nasty smell -- it smells like an expired milk things. Literally I can’t believe this would happen to me because the bottle was sealed and totally new!,Skin Perfecting 2% BHA Liquid Exfoliant,Paula's Choice,Negative,3.0
3797,5,2023-03-20,"This product got rid of my back acne in 3 weeks! I put it about 3 times a week, after taking my shower after training. I’ve tried so much products in the past and I am so glad that this one actually worked.",Skin Perfecting 2% BHA Liquid Exfoliant,Paula's Choice,Positive,
3798,5,2023-03-18,"After only a week, all my blackheads around my nasal area have completely disappeared! My pores are unclogged and cleaner than even. 10/10 definitely recommend!",Skin Perfecting 2% BHA Liquid Exfoliant,Paula's Choice,Positive,
3799,1,2023-03-18,I was SOO excited to see we finally got this product in Canada and of course ordered it as a soon as it was made available. In the many reviews I have seen on this product not one person ever mentioned the texture of this toner… it is straight OIL!!  I tried this product 2-3 times and every time it was such a heavy feeling of oil that would not settle into the skin I ended up using another product to wipe it off. Also the smell of this product is terrible! Was very disappointed as I feel this product had so much hype!,Skin Perfecting 2% BHA Liquid Exfoliant,Paula's Choice,Negative,2.0
3800,5,2023-03-18,"as the headline says im so happy this is on sephora, i always had to buy this off of the official website and had to wait 9-10 days but now i can get it in a day! love this product so much i would suggest to use it 1-2 a week and don’t expect drastic results in a few days. it’s skincare you won’t get immediate results but slowly you will see results!",Skin Perfecting 2% BHA Liquid Exfoliant,Paula's Choice,Positive,
3801,5,2023-03-17,"I’ve never used a product that worked so quickly and successfully before. My skin was noticeably smoother after one application and there was no reaction either. I can see my acne blemishes clearing up and I only use this once every 2-3 days, but I feel like I could use it every day because of how well my skin takes to it.",Skin Perfecting 2% BHA Liquid Exfoliant,Paula's Choice,Positive,
3802,5,2023-03-17,"This toner worked well for my skin. I’ve always had very textured skin and had quite a number of blackheads that were deeper down but with this toner, I’ve seen my skin do an entire 180.",Skin Perfecting 2% BHA Liquid Exfoliant,Paula's Choice,Positive,
3803,5,2023-03-17,I put everyone I know onto this product. It has done wonders for my pores! I feel like it is gentle enough to use multiple times a week too. 10/10 would recommend!,Skin Perfecting 2% BHA Liquid Exfoliant,Paula's Choice,Positive,
3804,2,2023-03-17,It’s nice to have but the price point for the mini is way too expensive.,Skin Perfecting 2% BHA Liquid Exfoliant,Paula's Choice,Positive,
3805,5,2023-03-17,"After using this for a week I saw an improvement with my skin, this has really helped with controlling breakouts and smoothing skin texture. Definitely will be a staple in my skincare routine now",Skin Perfecting 2% BHA Liquid Exfoliant,Paula's Choice,Positive,
3806,2,2023-03-17,"I’ve been using this for over two months at this point and I haven’t noticed a single difference in my texture, discoloration, or frequency of acne.",Skin Perfecting 2% BHA Liquid Exfoliant,Paula's Choice,Negative,2.0
3807,5,2023-03-16,Amazing!! My skin was not doing so great (dry and breaking out) but when I saw Sephora was selling Paula’s Choice I purchased this right away and my skin has really cleared up in days!!,Skin Perfecting 2% BHA Liquid Exfoliant,Paula's Choice,Positive,
3808,3,2023-03-15,got this for my mom and she likes it but in my case i didn’t see it doing anything for my skin. After using it for a couple of days my texture didn’t improve and for the price i don’t like it,Skin Perfecting 2% BHA Liquid Exfoliant,Paula's Choice,Neutral,0.0
3809,5,2023-03-15,Literally the best skin product I’ve have bought 🤯😳 instant results my skin is having a second life,Skin Perfecting 2% BHA Liquid Exfoliant,Paula's Choice,Positive,
3810,5,2023-03-15,I purchased this the day it came to sephora Canada & o m g.... it has made a huge difference in my skin already. I use 3 times per week and my skin is starting to look absolutely gorgeous.,Skin Perfecting 2% BHA Liquid Exfoliant,Paula's Choice,Positive,
3811,2,2023-03-15,Bought this product and it smells so horrible. As soon as I pour it smells so ugly. Idk if it’s suppose to smell,Skin Perfecting 2% BHA Liquid Exfoliant,Paula's Choice,Negative,0.0
3812,3,2023-03-14,"I brought this product to my dermatologist and thank God I had only been using for a week when I showed her because she said it DRIES your skin and to NOT use MORE than ONCE or TWICE a WEEK, and that it would damage my skin. You might see your pores cleaner, while using it daily, but deep down, it damages it, if used daily. I am not one to trash a product, but seeing everyone using it, I think you’ll should know. It is a good product, but DO NOT USE DAILY",Skin Perfecting 2% BHA Liquid Exfoliant,Paula's Choice,Positive,
