,rating,submission_time,review_text,product_name,brand_name,rule_ratings_sentiment,tokens,rule_words_sentiment,rule_patterns_sentiment,processed_reviews,encoded_sentiment,rf_sentiment,rf_rating
597521,5,2023-03-17,Literally smells and tastes like candy! This lip balm is actually moisturizing and feel great on the lips! 10/10 will be buying this until I am deceased <3,Lip Butter Balm,Summer Fridays,Positive,"['literally', 'smell', 'taste', 'like', 'candy', 'lip', 'balm', 'actually', 'moisturize', 'feel', 'great', 'lip', '10/10', 'buying', 'decease', '3']",Neutral,Positive,literally smell taste like candy lip balm actually moisturize feel great lip 10/10 buying decease 3,2,,
597522,4,2023-03-17,"This one is pretty and smells so good! It smells like a Cherry popsicle. The same as pink sugar, you gotta squeeze a little more for something to come out.",Lip Butter Balm,Summer Fridays,Positive,"['one', 'pretty', 'smell', 'good', 'smell', 'like', 'cherry', 'popsicle', 'pink', 'sugar', 'get', 'ta', 'squeeze', 'little', 'something', 'come']",Positive,Positive,one pretty smell good smell like cherry popsicle pink sugar get ta squeeze little something come,2,,
597523,4,2023-03-17,"Pink sugar is a very sheer pink and smells like a warm baked sugar cookie. I don’t mind that the pink is very subtle, it’s the fact that I have to squeeze a little more compared to the other colors I have.",Lip Butter Balm,Summer Fridays,Positive,"['pink', 'sugar', 'sheer', 'pink', 'smell', 'like', 'warm', 'bake', 'sugar', 'cookie', '’', 'mind', 'pink', 'subtle', '’', 'fact', 'squeeze', 'little', 'compare', 'color']",Neutral,Positive,pink sugar sheer pink smell like warm bake sugar cookie ’ mind pink subtle ’ fact squeeze little compare color,2,,
597524,5,2023-03-17,"Can’t say enough great things about these!!! I have Vanilla Beige, Poppy, Cherry and Pink Sugar. All perfectly tinted, glossy and hydrating. Accutane made my lips incredibly dry, and this doesn’t irritate my lips. Obsessed!",Lip Butter Balm,Summer Fridays,Positive,"['’', 'say', 'enough', 'great', 'thing', 'vanilla', 'beige', 'poppy', 'cherry', 'pink', 'sugar', 'perfectly', 'tint', 'glossy', 'hydrate', 'accutane', 'make', 'lip', 'incredibly', 'dry', '’', 'irritate', 'lip', 'obsess']",Neutral,Positive,’ say enough great thing vanilla beige poppy cherry pink sugar perfectly tint glossy hydrate accutane make lip incredibly dry ’ irritate lip obsess,2,,
597525,3,2023-03-17,"disappointed by pink sugar, there’s barely any pigment",Lip Butter Balm,Summer Fridays,Neutral,"['disappointed', 'pink', 'sugar', '’', 'barely', 'pigment']",Neutral,Negative,disappointed pink sugar ’ barely pigment,0,,
597526,5,2023-03-17,"If you were a rhode girlie, this is a million times better than those lip balms!! No graininess, literally like butter. The smell is like cotton candy mixed with pink starburst. Also the most amazing natural pink colors!",Lip Butter Balm,Summer Fridays,Positive,"['rhode', 'girlie', 'million', 'time', 'well', 'lip', 'balm', 'graininess', 'literally', 'like', 'butter', 'smell', 'like', 'cotton', 'candy', 'mixed', 'pink', 'starburst', 'also', 'amaze', 'natural', 'pink', 'color']",Neutral,Positive,rhode girlie million time well lip balm graininess literally like butter smell like cotton candy mixed pink starburst also amaze natural pink color,2,,
597527,5,2023-03-17,"Just purchased this product in the shade Pink Sugar and the colour is so nice and subtle, perfect for an everyday makeup look. It’s super hydrating and smells amazing. Would definitely recommend!",Lip Butter Balm,Summer Fridays,Positive,"['purchase', 'product', 'shade', 'pink', 'sugar', 'colour', 'nice', 'subtle', 'perfect', 'everyday', 'makeup', 'look', '’', 'super', 'hydrate', 'smell', 'amaze', 'would', 'definitely', 'recommend']",Neutral,Positive,purchase product shade pink sugar colour nice subtle perfect everyday makeup look ’ super hydrate smell amaze would definitely recommend,2,,
597528,2,2023-03-17,"Product is great, too bad the tube is literally half empty with air  compared to the older versions. Bought a brand new old version shade to compare and the new ones definitely weigh less with less product.",Lip Butter Balm,Summer Fridays,Negative,"['product', 'great', 'bad', 'tube', 'literally', 'half', 'empty', 'air', 'compare', 'old', 'version', 'bought', 'brand', 'new', 'old', 'version', 'shade', 'compare', 'new', 'one', 'definitely', 'weigh', 'less', 'less', 'product']",Negative,Positive,product great bad tube literally half empty air compare old version bought brand new old version shade compare new one definitely weigh less less product,2,,
597529,4,2023-03-17,love the product! it smells so good and is super hydrating. unfortunately i feel like the packaging is a little bad? it’s really cute but i had to squeeze a little too hard to get any product out. maybe that’s just me though,Lip Butter Balm,Summer Fridays,Positive,"['love', 'product', 'smell', 'good', 'super', 'hydrate', 'unfortunately', 'feel', 'like', 'packaging', 'little', 'bad', '’', 'really', 'cute', 'squeeze', 'little', 'hard', 'get', 'product', 'maybe', '’', 'though']",Positive,Positive,love product smell good super hydrate unfortunately feel like packaging little bad ’ really cute squeeze little hard get product maybe ’ though,2,,
597530,5,2023-03-17,"Hydration 10/10, moisture 10/10, feeling on the lips 10/10, color 10/10. There is absolutely nothing wrong with this product I will forever repurchase. The applicator is awesome and even though it looks like a small package, it has lasted me a good couple months of every day application! LOVE THIS!",Lip Butter Balm,Summer Fridays,Positive,"['hydration', '10/10', 'moisture', '10/10', 'feel', 'lip', '10/10', 'color', '10/10', 'absolutely', 'nothing', 'wrong', 'product', 'forever', 'repurchase', 'applicator', 'awesome', 'even', 'though', 'look', 'like', 'small', 'package', 'last', 'good', 'couple', 'month', 'every', 'day', 'application', 'love']",Positive,Positive,hydration 10/10 moisture 10/10 feel lip 10/10 color 10/10 absolutely nothing wrong product forever repurchase applicator awesome even though look like small package last good couple month every day application love,2,,
597531,5,2023-03-17,Wow!!!! The smell is AMAZING and not over powering. The shade is perfect! It’s not too pigmented but it has the right amount of pigment for everyday use! Deff restocking it,Lip Butter Balm,Summer Fridays,Positive,"['wow', 'smell', 'amaze', 'power', 'shade', 'perfect', '’', 'pigment', 'right', 'amount', 'pigment', 'everyday', 'use', 'deff', 'restock']",Neutral,Positive,wow smell amaze power shade perfect ’ pigment right amount pigment everyday use deff restock,2,,
597532,5,2023-03-17,"OBSESSED!! This is the best lip balm I have ever used, and I have used a lot! First of all, the smell is AMAZING! It gives me nostalgic vibes of something from when I was a kid, maybe easy bake oven? Sooo yummy! It looks so pretty and glossy on, perfect subtle tint. I bought pink, vanilla and vanilla beige and I am so excited to try the rest! Please never stop selling these exactly the way they are!",Lip Butter Balm,Summer Fridays,Positive,"['obsess', 'best', 'lip', 'balm', 'ever', 'use', 'use', 'lot', 'first', 'smell', 'amaze', 'give', 'nostalgic', 'vibe', 'something', 'kid', 'maybe', 'easy', 'bake', 'oven', 'sooo', 'yummy', 'look', 'pretty', 'glossy', 'perfect', 'subtle', 'tint', 'bought', 'pink', 'vanilla', 'vanilla', 'beige', 'excite', 'try', 'rest', 'please', 'never', 'stop', 'sell', 'exactly', 'way']",Neutral,Positive,obsess best lip balm ever use use lot first smell amaze give nostalgic vibe something kid maybe easy bake oven sooo yummy look pretty glossy perfect subtle tint bought pink vanilla vanilla beige excite try rest please never stop sell exactly way,2,,
597533,4,2023-03-17,"I LOVE these lip balms. I have them in every color. I love the new pink sugar but was disappointed that upon applying the first time, the tube deflated to half the size. I did not have this issue with any of the other colors! Did anyone else notice this?",Lip Butter Balm,Summer Fridays,Positive,"['love', 'lip', 'balm', 'every', 'color', 'love', 'new', 'pink', 'sugar', 'disappointed', 'upon', 'apply', 'first', 'time', 'tube', 'deflate', 'half', 'size', 'issue', 'color', 'anyone', 'else', 'notice']",Positive,Positive,love lip balm every color love new pink sugar disappointed upon apply first time tube deflate half size issue color anyone else notice,2,,
597534,5,2023-03-17,smells so yummy! like a vanilla cupcake! it leaves a nice tint on the lips not too much color!,Lip Butter Balm,Summer Fridays,Positive,"['smell', 'yummy', 'like', 'vanilla', 'cupcake', 'leaf', 'nice', 'tint', 'lip', 'much', 'color']",Neutral,Positive,smell yummy like vanilla cupcake leaf nice tint lip much color,2,,
597535,5,2023-03-17,"When I tell you I am absolutely obsessed, I mean it! This lip butter balm leaves the prettiest glow on my lips with just a tint of color but not too much! It smells so yummy and keeps my lips so smooth and soft. I can’t wait to buy more to put in every bag and room when it comes back in stock",Lip Butter Balm,Summer Fridays,Positive,"['tell', 'absolutely', 'obsess', 'mean', 'lip', 'butter', 'balm', 'leaf', 'prettiest', 'glow', 'lip', 'tint', 'color', 'much', 'smell', 'yummy', 'keep', 'lip', 'smooth', 'soft', '’', 'wait', 'buy', 'put', 'every', 'bag', 'room', 'come', 'back', 'stock']",Neutral,Positive,tell absolutely obsess mean lip butter balm leaf prettiest glow lip tint color much smell yummy keep lip smooth soft ’ wait buy put every bag room come back stock,2,,
597536,5,2023-03-17,"I am in. love.!! Smells like frosted animal cookies, perf formula, hydrating, nonsticky. Please restock the pink I already want to restock!!",Lip Butter Balm,Summer Fridays,Positive,"['love.', 'smell', 'like', 'frost', 'animal', 'cooky', 'perf', 'formula', 'hydrate', 'nonsticky', 'please', 'restock', 'pink', 'already', 'want', 'restock']",Neutral,Positive,love. smell like frost animal cooky perf formula hydrate nonsticky please restock pink already want restock,2,,
597537,4,2023-03-17,"I love the formula of this lip balm, it’s so hydrating and it smells amazing. Unfortunately the tube seems full of air and once you use it for the first time, the tube deflates and looks half empty. This shouldn’t happen with a lip balm this expensive .",Lip Butter Balm,Summer Fridays,Positive,"['love', 'formula', 'lip', 'balm', '’', 'hydrate', 'smell', 'amaze', 'unfortunately', 'tube', 'seem', 'full', 'air', 'use', 'first', 'time', 'tube', 'deflates', 'look', 'half', 'empty', '’', 'happen', 'lip', 'balm', 'expensive']",Positive,Positive,love formula lip balm ’ hydrate smell amaze unfortunately tube seem full air use first time tube deflates look half empty ’ happen lip balm expensive,2,,
597538,5,2023-03-17,I love this lip balm; The vanilla flavor & the applicator I’m obsessed with!! Super hydrating and stays on longer than majority of others I’ve tried. I highly recommend trying it out if you haven’t!! Def worth it.,Lip Butter Balm,Summer Fridays,Positive,"['love', 'lip', 'balm', 'vanilla', 'flavor', 'applicator', '’', 'obsess', 'super', 'hydrate', 'stay', 'longer', 'majority', 'others', '’', 'try', 'highly', 'recommend', 'try', '’', 'def', 'worth']",Positive,Positive,love lip balm vanilla flavor applicator ’ obsess super hydrate stay longer majority others ’ try highly recommend try ’ def worth,2,,
597539,5,2023-03-16,"I wear this over lip color for a gloss effect, and alone at night as a hydrating balm. One tube with daily use lasted me about four months, and I’ve just reordered. The price point is high for a lip balm, but the quality and quantity are worth the spend in my opinion.",Lip Butter Balm,Summer Fridays,Positive,"['wear', 'lip', 'color', 'gloss', 'effect', 'alone', 'night', 'hydrate', 'balm', 'one', 'tube', 'daily', 'use', 'last', 'four', 'month', '’', 'reorder', 'price', 'point', 'high', 'lip', 'balm', 'quality', 'quantity', 'worth', 'spend', 'opinion']",Neutral,Positive,wear lip color gloss effect alone night hydrate balm one tube daily use last four month ’ reorder price point high lip balm quality quantity worth spend opinion,2,,
597540,5,2023-03-16,I just got this product and it feels absolutely amazing on my lips: This scent and color is stunning on any skin complexion. Highly recommend it’s so worth it!,Lip Butter Balm,Summer Fridays,Positive,"['get', 'product', 'feel', 'absolutely', 'amaze', 'lip', 'scent', 'color', 'stun', 'skin', 'complexion', 'highly', 'recommend', '’', 'worth']",Neutral,Positive,get product feel absolutely amaze lip scent color stun skin complexion highly recommend ’ worth,2,,
597541,5,2023-03-16,I prefer this one and I have pink sugar and brown sugar as well. The pink sugar smells good but it smells like all the other “vanilla” lip balms I have. The cherry is to die for and give a beautiful tint. The applicators are soft silicone and not hard plastic like the other versions,Lip Butter Balm,Summer Fridays,Positive,"['prefer', 'one', 'pink', 'sugar', 'brown', 'sugar', 'well', 'pink', 'sugar', 'smell', 'good', 'smell', 'like', '“', 'vanilla', '”', 'lip', 'balm', 'cherry', 'die', 'give', 'beautiful', 'tint', 'applicator', 'soft', 'silicone', 'hard', 'plastic', 'like', 'version']",Positive,Positive,prefer one pink sugar brown sugar well pink sugar smell good smell like “ vanilla ” lip balm cherry die give beautiful tint applicator soft silicone hard plastic like version,2,,
597542,5,2023-03-16,"I love, love love, loveeee this lip balm. It’s hydrating and I just love the way it feels on my lips. After trying pink sugar and cherry, I can say without a doubt that out of all of the flavors/colors, my favorite is pink sugar. Smells just like buttercream icing!  Compared to the other colors, pink sugar is definitely a whisper of pink, while cherry is the most pigmented color and smells just like sweet cherries.  I hope they continue to expand their selection of colors and flavors s.",Lip Butter Balm,Summer Fridays,Positive,"['love', 'love', 'love', 'loveeee', 'lip', 'balm', '’', 'hydrate', 'love', 'way', 'feel', 'lip', 'try', 'pink', 'sugar', 'cherry', 'say', 'without', 'doubt', 'flavors/colors', 'favorite', 'pink', 'sugar', 'smell', 'like', 'buttercream', 'ice', 'compare', 'color', 'pink', 'sugar', 'definitely', 'whisper', 'pink', 'cherry', 'pigment', 'color', 'smell', 'like', 'sweet', 'cherry', 'hope', 'continue', 'expand', 'selection', 'color', 'flavor']",Positive,Positive,love love love loveeee lip balm ’ hydrate love way feel lip try pink sugar cherry say without doubt flavors/colors favorite pink sugar smell like buttercream ice compare color pink sugar definitely whisper pink cherry pigment color smell like sweet cherry hope continue expand selection color flavor,2,,
